borrower_id,provider,occupation,wallet_active_days_ratio_90d,wallet_txn_count_90d,wallet_txn_count_30d,wallet_days_since_last_txn,wallet_topup_count_90d,wallet_topup_avg_amount,wallet_topup_frequency_per_month,wallet_bill_payment_count_90d,wallet_bill_payment_share,wallet_distinct_billers_90d,wallet_avg_balance,wallet_inflow_outflow_ratio,wallet_txn_amount_volatility,default_label
PK000208,SadaPay,rickshaw_driver,0.3222,32,12,2,15,129.01,5.0,5,0.1562,3,-10.92,0.9805,1105.71,1
PK000209,Easypaisa,small_shopkeeper,0.3778,44,9,0,21,170.75,7.0,2,0.0455,2,205.93,1.2074,1765.04,0
PK000210,Easypaisa,small_shopkeeper,0.2667,25,11,1,16,142.17,5.33,1,0.04,1,96.41,1.1525,1876.18,0
PK000211,SadaPay,rickshaw_driver,0.2556,25,9,10,14,141.62,4.67,1,0.04,1,-390.37,0.5258,1335.29,0
PK000212,JazzCash,street_vendor,0.2889,29,9,7,19,118.9,6.33,2,0.069,1,305.95,2.06,1163.1,0
PK000213,NayaPay,small_shopkeeper,0.2778,30,12,0,16,149.44,5.33,3,0.1,1,-83.56,0.9169,1755.38,1
PK000214,JazzCash,delivery_rider,0.2444,27,10,0,11,92.4,3.67,3,0.1111,2,-795.42,0.2724,1178.37,0
PK000215,JazzCash,rickshaw_driver,0.3222,32,9,1,15,152.85,5.0,3,0.0938,1,-489.51,0.4736,1256.26,0
PK000216,SadaPay,daily_wage_laborer,0.3778,47,14,0,19,152.6,6.33,9,0.1915,3,-188.13,0.7971,1297.7,0
PK000217,NayaPay,small_shopkeeper,0.3,31,9,1,11,104.91,3.67,5,0.1613,2,-226.91,0.7957,1529.56,0
PK000218,Easypaisa,delivery_rider,0.2778,29,8,1,17,99.72,5.67,2,0.069,2,-232.94,0.6181,1071.25,0
PK000219,Easypaisa,delivery_rider,0.3889,51,23,1,22,184.93,7.33,9,0.1765,3,240.98,1.2675,1445.86,0
PK000220,JazzCash,delivery_rider,0.2444,26,8,11,11,57.38,3.67,7,0.2692,3,-582.76,0.5157,1637.48,0
PK000221,Easypaisa,delivery_rider,0.1778,16,9,2,7,82.19,2.33,3,0.1875,2,163.95,1.4211,1218.33,0
PK000222,JazzCash,street_vendor,0.3,30,9,1,14,104.16,4.67,6,0.2,2,-635.54,0.2979,1209.39,0
PK000223,Easypaisa,daily_wage_laborer,0.3222,39,8,2,19,142.43,6.33,2,0.0513,1,22.05,1.0306,998.41,0
PK000224,JazzCash,small_shopkeeper,0.3556,38,16,1,21,131.96,7.0,6,0.1579,3,19.07,1.025,1557.2,0
PK000225,Easypaisa,domestic_worker,0.4111,44,15,1,23,159.75,7.67,4,0.0909,2,-62.36,0.8843,1035.79,0
PK000226,JazzCash,street_vendor,0.2444,25,9,1,13,102.61,4.33,9,0.36,3,-901.33,0.063,1111.29,0
PK000227,Easypaisa,street_vendor,0.2,19,6,16,12,125.75,4.0,1,0.0526,1,147.14,1.4257,1222.54,1
PK000228,SadaPay,domestic_worker,0.2222,24,6,2,11,83.2,3.67,3,0.125,1,-159.98,0.799,1325.65,0
PK000229,SadaPay,street_vendor,0.2222,21,3,3,9,91.13,3.0,4,0.1905,2,-937.87,0.0419,1192.14,0
PK000230,NayaPay,street_vendor,0.3889,41,14,2,19,145.28,6.33,4,0.0976,2,-226.03,0.7353,1272.14,0
PK000231,NayaPay,delivery_rider,0.4444,57,24,2,34,192.44,11.33,6,0.1053,2,-138.29,0.8144,1250.16,0
PK000232,NayaPay,street_vendor,0.4778,52,14,2,32,148.21,10.67,3,0.0577,2,72.93,1.1667,950.02,0
PK000233,SadaPay,small_shopkeeper,0.2667,30,12,1,14,108.54,4.67,5,0.1667,2,151.06,1.1483,1922.53,0
PK000234,Easypaisa,daily_wage_laborer,0.2556,25,11,0,10,131.25,3.33,7,0.28,3,-174.38,0.771,1079.59,0
PK000235,SadaPay,street_vendor,0.1889,17,4,15,13,85.18,4.33,2,0.1176,1,-175.24,0.5292,897.75,0
PK000236,Easypaisa,rickshaw_driver,0.2556,26,2,2,17,97.56,5.67,2,0.0769,1,-40.82,0.8837,847.94,0
PK000237,SadaPay,street_vendor,0.1778,16,2,8,15,103.79,5.0,1,0.0625,1,-25.83,0.7902,454.26,1
PK000238,Easypaisa,delivery_rider,0.2889,33,8,5,17,140.33,5.67,3,0.0909,1,-317.66,0.7398,1927.86,0
PK000239,NayaPay,small_shopkeeper,0.2556,25,10,5,11,101.37,3.67,5,0.2,2,-882.94,0.3907,1955.72,0
PK000240,Easypaisa,rickshaw_driver,0.2333,23,4,8,13,142.05,4.33,7,0.3043,3,-71.15,0.8749,1196.98,0
PK000241,JazzCash,rickshaw_driver,0.2222,26,7,6,16,120.27,5.33,3,0.1154,2,519.13,2.0941,1504.27,0
PK000242,Easypaisa,delivery_rider,0.1778,20,4,12,7,61.79,2.33,2,0.1,1,1066.99,2.7993,1492.0,1
PK000243,SadaPay,rickshaw_driver,0.3778,50,16,7,19,150.47,6.33,7,0.14,3,-520.84,0.5672,1238.55,0
PK000244,Easypaisa,domestic_worker,0.2667,27,7,3,18,113.15,6.0,2,0.0741,1,-9.17,0.9691,595.42,0
PK000245,SadaPay,small_shopkeeper,0.3111,35,11,2,22,154.81,7.33,3,0.0857,1,16.59,1.0187,1858.75,0
PK000246,Easypaisa,daily_wage_laborer,0.1889,18,9,0,6,82.19,2.0,2,0.1111,2,-389.09,0.5151,939.71,0
PK000247,NayaPay,domestic_worker,0.3111,33,13,1,14,121.92,4.67,2,0.0606,2,142.53,1.2859,1013.95,0
PK000248,Easypaisa,domestic_worker,0.3111,31,9,5,20,143.65,6.67,3,0.0968,1,18.48,1.0474,1102.19,0
PK000249,NayaPay,small_shopkeeper,0.3111,38,14,0,17,136.92,5.67,4,0.1053,2,987.08,2.2476,1944.38,0
PK000250,SadaPay,rickshaw_driver,0.3111,28,11,0,13,126.1,4.33,6,0.2143,2,-438.29,0.4964,1332.09,0
PK000251,Easypaisa,rickshaw_driver,0.1778,19,8,0,8,89.87,2.67,0,0.0,0,-150.4,0.8121,1185.69,0
PK000252,SadaPay,street_vendor,0.5333,66,22,0,38,167.92,12.67,8,0.1212,3,-220.81,0.6732,947.01,0
PK000253,NayaPay,delivery_rider,0.4,44,17,0,23,157.13,7.67,1,0.0227,1,105.52,1.1541,1343.95,0
PK000254,JazzCash,delivery_rider,0.1889,17,8,0,12,92.71,4.0,1,0.0588,1,153.8,1.5821,1034.18,0
PK000255,NayaPay,domestic_worker,0.3333,34,12,1,17,125.25,5.67,3,0.0882,1,58.84,1.1275,1042.51,0
PK000256,NayaPay,rickshaw_driver,0.4,48,13,1,35,189.64,11.67,3,0.0625,2,142.06,1.375,856.33,0
PK000257,JazzCash,street_vendor,0.1778,16,7,0,7,79.87,2.33,4,0.25,2,-871.75,0.0385,987.28,1
PK000258,SadaPay,daily_wage_laborer,0.1333,14,7,2,6,109.38,2.0,5,0.3571,2,-1728.69,0.0307,1714.6,1
PK000259,JazzCash,rickshaw_driver,0.1778,19,8,0,10,106.66,3.33,2,0.1053,1,663.15,2.4747,1367.83,0
PK000260,JazzCash,delivery_rider,0.2,22,9,0,5,123.62,1.67,8,0.3636,3,-1071.6,0.2533,1161.34,0
PK000261,SadaPay,daily_wage_laborer,0.3111,32,10,0,19,143.39,6.33,1,0.0312,1,61.85,1.1568,888.52,0
PK000262,SadaPay,street_vendor,0.2222,22,6,0,12,89.09,4.0,3,0.1364,1,-570.42,0.2925,1089.01,1
PK000263,JazzCash,street_vendor,0.2556,27,8,2,12,113.33,4.0,3,0.1111,1,-115.72,0.8598,1476.25,0
PK000264,NayaPay,rickshaw_driver,0.1778,21,8,8,8,72.81,2.67,3,0.1429,1,-1.06,0.9989,1342.39,1
PK000265,JazzCash,daily_wage_laborer,0.2778,27,8,5,15,141.9,5.0,5,0.1852,2,-31.85,0.9409,1270.34,0
PK000266,JazzCash,rickshaw_driver,0.2778,29,7,1,19,111.87,6.33,2,0.069,1,-172.81,0.7036,1134.76,0
PK000267,JazzCash,rickshaw_driver,0.3111,35,11,2,25,160.16,8.33,7,0.2,3,-393.62,0.3371,1083.47,1
PK000268,JazzCash,rickshaw_driver,0.2444,27,8,0,13,109.33,4.33,6,0.2222,3,255.21,1.4007,1289.22,0
PK000269,JazzCash,delivery_rider,0.2222,23,6,0,9,140.75,3.0,5,0.2174,2,-957.67,0.3914,1801.98,0
PK000270,Easypaisa,small_shopkeeper,0.3222,32,8,1,12,74.57,4.0,8,0.25,3,-1325.8,0.2412,1812.35,0
PK000271,NayaPay,delivery_rider,0.2222,24,6,0,7,62.13,2.33,4,0.1667,2,214.09,1.2303,1375.89,0
PK000272,SadaPay,domestic_worker,0.1111,10,6,0,4,57.48,1.33,2,0.2,1,-515.19,0.1609,569.92,1
PK000273,Easypaisa,small_shopkeeper,0.2889,30,8,0,16,109.45,5.33,3,0.1,1,169.67,1.2715,1545.24,0
PK000274,JazzCash,street_vendor,0.3333,37,13,0,24,150.13,8.0,5,0.1351,3,28.92,1.0626,950.77,1
PK000275,NayaPay,daily_wage_laborer,0.4556,51,19,1,33,206.49,11.0,7,0.1373,3,-35.69,0.9311,890.91,0
PK000276,Easypaisa,domestic_worker,0.2222,23,4,11,9,107.85,3.0,4,0.1739,2,-481.79,0.4602,1185.98,0
PK000277,JazzCash,rickshaw_driver,0.3222,33,10,0,14,125.07,4.67,4,0.1212,2,161.43,1.2575,1173.2,0
PK000278,NayaPay,street_vendor,0.3111,35,10,0,20,144.93,6.67,2,0.0571,1,156.78,1.2633,1349.06,0
PK000279,Easypaisa,daily_wage_laborer,0.4333,50,16,0,27,171.0,9.0,2,0.04,2,628.84,3.2268,1007.66,0
PK000280,Easypaisa,daily_wage_laborer,0.3444,37,14,1,23,201.54,7.67,3,0.0811,2,-411.19,0.3928,856.94,0
PK000281,SadaPay,small_shopkeeper,0.4333,46,16,0,30,148.04,10.0,2,0.0435,2,-110.91,0.8668,1983.54,0
PK000282,JazzCash,domestic_worker,0.2556,28,5,6,12,113.21,4.0,7,0.25,3,-385.37,0.483,998.6,0
PK000283,NayaPay,small_shopkeeper,0.4333,55,13,1,34,195.97,11.33,0,0.0,0,1026.27,3.2885,1793.66,0
PK000284,NayaPay,street_vendor,0.2778,27,12,1,8,200.84,2.67,4,0.1481,2,420.21,1.7975,1106.77,0
PK000285,NayaPay,delivery_rider,0.2111,27,10,0,17,128.61,5.67,6,0.2222,2,-1299.38,0.0814,1419.47,0
PK000286,NayaPay,daily_wage_laborer,0.3889,42,13,3,23,180.78,7.67,7,0.1667,3,-95.99,0.8371,898.39,0
PK000287,NayaPay,rickshaw_driver,0.4778,54,19,2,35,210.81,11.67,5,0.0926,2,336.86,1.8821,1130.03,0
PK000288,NayaPay,street_vendor,0.2778,35,7,13,22,205.79,7.33,3,0.0857,1,-32.99,0.9531,1070.84,0
PK000289,JazzCash,small_shopkeeper,0.3444,37,14,2,22,121.35,7.33,2,0.0541,2,166.6,1.2275,1788.2,0
PK000290,Easypaisa,small_shopkeeper,0.1889,20,10,3,11,113.37,3.67,1,0.05,1,-521.03,0.4408,1418.43,1
PK000291,NayaPay,small_shopkeeper,0.2444,23,12,0,6,87.17,2.0,2,0.087,1,-1021.33,0.4611,1821.3,0
PK000292,NayaPay,domestic_worker,0.2222,20,5,2,8,62.24,2.67,5,0.25,2,-650.5,0.2769,1415.71,0
PK000293,Easypaisa,rickshaw_driver,0.1222,12,5,4,3,111.69,1.0,3,0.25,1,-1140.29,0.2922,1225.37,1
PK000294,JazzCash,rickshaw_driver,0.2444,26,10,3,14,85.19,4.67,3,0.1154,2,-37.89,0.9431,1213.44,0
PK000295,NayaPay,delivery_rider,0.2889,31,13,0,20,107.27,6.67,2,0.0645,1,-743.66,0.2588,1335.75,1
PK000296,SadaPay,small_shopkeeper,0.2111,20,10,0,14,92.17,4.67,2,0.1,1,-910.97,0.0694,1436.93,0
PK000297,JazzCash,rickshaw_driver,0.2667,26,6,2,14,95.57,4.67,1,0.0385,1,113.61,1.2729,1080.34,0
PK000298,NayaPay,delivery_rider,0.2,21,6,3,9,105.34,3.0,3,0.1429,1,-647.42,0.4598,1370.8,1
PK000299,SadaPay,street_vendor,0.2667,27,11,0,10,113.06,3.33,6,0.2222,2,-438.99,0.4654,1281.79,0
PK000300,NayaPay,delivery_rider,0.1444,13,5,3,5,76.33,1.67,4,0.3077,2,-813.8,0.4165,1642.36,0
PK000301,JazzCash,street_vendor,0.1444,13,6,6,5,101.76,1.67,1,0.0769,1,474.51,2.4929,957.19,0
PK000302,SadaPay,delivery_rider,0.3333,33,9,0,21,141.49,7.0,2,0.0606,1,-297.89,0.583,1307.65,0
PK000303,JazzCash,small_shopkeeper,0.4111,47,17,0,32,164.05,10.67,8,0.1702,3,-339.03,0.5509,1349.84,0
PK000304,JazzCash,domestic_worker,0.2667,29,9,1,12,81.01,4.0,4,0.1379,3,149.77,1.3318,796.95,0
PK000305,NayaPay,street_vendor,0.2222,25,12,2,8,80.99,2.67,6,0.24,3,414.82,1.6651,1155.27,0
PK000306,JazzCash,domestic_worker,0.3,34,13,0,18,138.26,6.0,4,0.1176,2,-267.4,0.6414,1331.16,1
PK000307,Easypaisa,small_shopkeeper,0.3444,39,9,0,19,147.34,6.33,8,0.2051,3,-301.75,0.7109,1572.73,0
PK000308,Easypaisa,daily_wage_laborer,0.1222,12,7,5,5,53.55,1.67,4,0.3333,2,-648.05,0.328,1430.93,0
PK000309,JazzCash,rickshaw_driver,0.4,46,13,4,24,136.81,8.0,5,0.1087,2,15.47,1.0209,1245.5,0
PK000310,Easypaisa,street_vendor,0.3111,34,12,0,19,178.88,6.33,6,0.1765,2,-458.23,0.448,1347.11,0
PK000311,NayaPay,delivery_rider,0.3111,35,10,2,22,135.44,7.33,6,0.1714,3,-325.29,0.4997,942.78,0
PK000312,Easypaisa,small_shopkeeper,0.4111,40,14,0,23,172.91,7.67,2,0.05,1,407.97,1.6311,1786.36,0
PK000313,JazzCash,delivery_rider,0.2,19,8,0,11,137.01,3.67,2,0.1053,1,512.65,2.0053,1739.6,0
PK000314,Easypaisa,domestic_worker,0.3111,34,12,1,14,81.74,4.67,6,0.1765,2,-503.08,0.4672,1263.72,0
PK000315,NayaPay,domestic_worker,0.2889,31,5,7,9,102.57,3.0,5,0.1613,2,-648.11,0.4415,1146.81,0
PK000316,SadaPay,delivery_rider,0.3778,40,9,1,22,195.69,7.33,8,0.2,3,-188.17,0.7181,1155.39,0
PK000317,JazzCash,rickshaw_driver,0.2667,28,10,1,15,98.78,5.0,3,0.1071,2,305.55,1.5139,1482.49,0
PK000318,NayaPay,domestic_worker,0.2778,28,15,0,15,114.47,5.0,5,0.1786,2,-916.5,0.1762,1621.41,0
PK000319,Easypaisa,rickshaw_driver,0.3111,33,12,8,17,153.66,5.67,5,0.1515,2,-941.11,0.2375,1516.31,0
PK000320,SadaPay,daily_wage_laborer,0.3444,37,6,2,19,127.95,6.33,2,0.0541,2,532.73,2.4216,1195.55,0
PK000321,NayaPay,domestic_worker,0.4222,54,14,2,37,178.25,12.33,2,0.037,1,-60.78,0.8676,808.19,0
PK000322,SadaPay,delivery_rider,0.2333,24,6,2,11,115.16,3.67,2,0.0833,1,-690.28,0.3747,1321.34,1
PK000323,SadaPay,rickshaw_driver,0.2111,22,6,8,12,128.72,4.0,2,0.0909,1,440.07,2.1984,1049.39,0
PK000324,JazzCash,delivery_rider,0.2444,28,7,1,10,93.39,3.33,4,0.1429,3,-109.91,0.9049,1641.22,0
PK000325,NayaPay,small_shopkeeper,0.1667,20,9,5,8,80.56,2.67,3,0.15,2,218.93,1.1599,2096.56,0
PK000326,Easypaisa,daily_wage_laborer,0.2444,23,9,2,12,87.03,4.0,2,0.087,2,10.37,1.0255,833.03,0
PK000327,JazzCash,domestic_worker,0.1778,18,8,2,4,57.03,1.33,3,0.1667,2,-499.39,0.4716,1086.67,0
PK000328,SadaPay,domestic_worker,0.2222,23,8,1,9,102.65,3.0,5,0.2174,2,-113.52,0.811,933.95,0
PK000329,JazzCash,street_vendor,0.2222,24,7,1,13,91.16,4.33,5,0.2083,2,-1116.93,0.0504,1249.06,0
PK000330,NayaPay,small_shopkeeper,0.3111,31,8,6,15,95.17,5.0,8,0.2581,3,706.39,3.2417,1545.88,0
PK000331,SadaPay,rickshaw_driver,0.1444,14,5,5,9,72.29,3.0,3,0.2143,1,-764.98,0.3205,1977.06,0
PK000332,JazzCash,delivery_rider,0.2778,30,5,0,8,93.98,2.67,5,0.1667,2,-659.63,0.5135,1261.75,0
PK000333,NayaPay,domestic_worker,0.2667,29,8,2,15,136.38,5.0,4,0.1379,2,-150.59,0.7533,1049.37,0
PK000334,Easypaisa,domestic_worker,0.2889,26,7,4,11,87.47,3.67,6,0.2308,2,-446.78,0.33,1014.77,1
PK000335,JazzCash,rickshaw_driver,0.4111,46,12,1,24,131.11,8.0,2,0.0435,2,-65.23,0.8943,1015.22,0
PK000336,Easypaisa,delivery_rider,0.1889,20,8,3,15,118.82,5.0,1,0.05,1,-17.28,0.9635,1204.77,1
PK000337,NayaPay,small_shopkeeper,0.3556,39,11,0,20,187.13,6.67,5,0.1282,2,259.25,1.4025,1531.65,0
PK000338,JazzCash,small_shopkeeper,0.2444,29,5,0,14,100.48,4.67,6,0.2069,3,390.1,1.4567,1800.66,0
PK000339,JazzCash,delivery_rider,0.2333,25,6,3,13,144.72,4.33,5,0.2,3,-1140.84,0.1222,1522.06,0
PK000340,NayaPay,street_vendor,0.2778,28,6,2,20,127.31,6.67,4,0.1429,2,-386.01,0.32,975.48,0
PK000341,SadaPay,domestic_worker,0.2333,23,12,0,12,91.31,4.0,4,0.1739,2,-382.32,0.4409,1084.16,0
PK000342,Easypaisa,street_vendor,0.2111,20,8,1,6,66.15,2.0,2,0.1,1,-792.78,0.2514,1101.57,1
PK000343,JazzCash,domestic_worker,0.2778,30,8,5,15,145.79,5.0,3,0.1,1,-367.36,0.5487,1544.73,0
PK000344,Easypaisa,delivery_rider,0.1889,20,6,1,12,114.84,4.0,3,0.15,2,336.28,1.9759,1075.55,0
PK000345,JazzCash,street_vendor,0.2444,28,10,1,15,101.15,5.0,6,0.2143,2,-543.03,0.4661,1448.28,0
PK000346,NayaPay,domestic_worker,0.2889,34,14,6,15,126.48,5.0,4,0.1176,2,118.96,1.2068,867.3,0
PK000347,NayaPay,daily_wage_laborer,0.2333,24,5,0,14,85.25,4.67,8,0.3333,3,-1032.07,0.0522,1378.04,1
PK000348,JazzCash,street_vendor,0.3,34,9,3,19,123.57,6.33,3,0.0882,1,-41.1,0.9411,1228.82,0
PK000349,JazzCash,small_shopkeeper,0.3222,36,13,0,16,141.13,5.33,7,0.1944,3,-72.53,0.9252,1523.61,0
PK000350,Easypaisa,rickshaw_driver,0.2889,34,12,3,14,157.11,4.67,6,0.1765,2,-129.5,0.8708,1274.88,0
PK000351,NayaPay,daily_wage_laborer,0.3,33,15,2,22,138.73,7.33,4,0.1212,3,-181.34,0.6888,1085.96,0
PK000352,JazzCash,rickshaw_driver,0.2889,34,9,2,14,154.61,4.67,3,0.0882,1,427.43,1.5975,1188.28,0
PK000353,NayaPay,rickshaw_driver,0.2444,25,9,7,13,133.5,4.33,5,0.2,2,22.8,1.0336,1321.53,0
PK000354,NayaPay,domestic_worker,0.3444,33,8,10,20,163.77,6.67,4,0.1212,3,-489.38,0.1776,894.69,0
PK000355,JazzCash,small_shopkeeper,0.2444,24,8,1,12,91.52,4.0,8,0.3333,3,-641.4,0.3555,1546.48,0
PK000356,SadaPay,street_vendor,0.3444,35,13,0,18,135.03,6.0,4,0.1143,2,-50.83,0.9109,1047.06,0
PK000357,SadaPay,daily_wage_laborer,0.1667,15,7,3,9,89.51,3.0,1,0.0667,1,-199.28,0.6391,1064.54,0
PK000358,JazzCash,small_shopkeeper,0.2667,30,14,2,15,118.1,5.0,5,0.1667,3,727.64,2.1355,1795.95,0
PK000359,SadaPay,delivery_rider,0.3444,35,13,0,16,140.92,5.33,4,0.1143,2,-357.81,0.6575,1597.79,0
PK000360,SadaPay,daily_wage_laborer,0.3778,43,13,0,21,119.18,7.0,6,0.1395,2,-266.45,0.6026,1065.31,0
PK000361,NayaPay,small_shopkeeper,0.2444,23,4,6,12,85.43,4.0,2,0.087,1,1190.85,5.3565,1821.42,0
PK000362,SadaPay,domestic_worker,0.2889,30,8,0,14,154.75,4.67,5,0.1667,3,81.46,1.188,720.31,0
PK000363,NayaPay,daily_wage_laborer,0.3556,39,11,3,19,186.46,6.33,4,0.1026,3,-11.75,0.9804,964.71,1
PK000364,JazzCash,small_shopkeeper,0.2778,29,9,3,13,98.54,4.33,4,0.1379,2,109.93,1.114,1922.09,0
PK000365,NayaPay,daily_wage_laborer,0.1111,12,4,0,3,72.01,1.0,5,0.4167,3,-1325.36,0.1173,1286.28,0
PK000366,Easypaisa,domestic_worker,0.3222,37,16,0,19,116.19,6.33,6,0.1622,2,-219.43,0.6542,929.77,0
PK000367,SadaPay,domestic_worker,0.2444,25,6,0,13,129.6,4.33,3,0.12,2,-78.18,0.8623,1118.27,0
PK000368,NayaPay,daily_wage_laborer,0.1556,14,5,7,9,80.93,3.0,5,0.3571,2,-1289.94,0.0388,1957.35,1
PK000369,JazzCash,street_vendor,0.2889,32,12,0,12,136.24,4.0,5,0.1562,3,14.32,1.0215,947.51,0
PK000370,SadaPay,daily_wage_laborer,0.3667,40,14,1,24,160.44,8.0,4,0.1,2,-293.97,0.5564,1011.02,0
PK000371,SadaPay,street_vendor,0.3556,42,13,2,21,135.55,7.0,9,0.2143,3,-614.65,0.3232,1094.87,0
PK000372,Easypaisa,small_shopkeeper,0.3222,33,10,2,15,102.15,5.0,6,0.1818,3,-263.07,0.7437,1568.58,0
PK000373,NayaPay,small_shopkeeper,0.3,30,8,7,17,132.22,5.67,1,0.0333,1,1218.11,4.9679,1815.22,0
PK000374,JazzCash,rickshaw_driver,0.3889,43,15,4,23,132.19,7.67,2,0.0465,1,131.71,1.2234,1202.54,0
PK000375,NayaPay,domestic_worker,0.3,32,11,7,21,121.27,7.0,3,0.0938,2,-460.73,0.2308,959.47,1
PK000376,SadaPay,rickshaw_driver,0.3778,46,15,0,29,195.06,9.67,3,0.0652,1,145.4,1.2222,1315.49,0
PK000377,JazzCash,rickshaw_driver,0.3333,35,13,2,19,138.81,6.33,6,0.1714,3,-13.32,0.9779,1219.98,0
PK000378,SadaPay,domestic_worker,0.3667,39,10,0,20,103.17,6.67,4,0.1026,2,-226.15,0.588,882.61,0
PK000379,NayaPay,delivery_rider,0.1667,20,5,9,7,130.19,2.33,1,0.05,1,-51.34,0.9656,1910.61,0
PK000380,JazzCash,rickshaw_driver,0.1778,17,3,2,7,103.22,2.33,1,0.0588,1,42.15,1.0571,1462.12,0
PK000381,Easypaisa,delivery_rider,0.3556,41,16,0,24,127.64,8.0,2,0.0488,1,-65.58,0.9091,1320.48,0
PK000382,JazzCash,small_shopkeeper,0.2111,20,11,4,9,91.12,3.0,2,0.1,1,1599.54,5.4979,2144.44,0
PK000383,Easypaisa,domestic_worker,0.2667,30,9,3,17,68.15,5.67,6,0.2,2,-230.02,0.6278,1189.5,0
PK000384,Easypaisa,rickshaw_driver,0.3222,32,10,2,19,114.83,6.33,3,0.0938,2,307.34,1.6139,1499.49,0
PK000385,SadaPay,domestic_worker,0.3444,43,12,1,26,169.3,8.67,2,0.0465,2,210.89,1.5124,789.42,0
PK000386,Easypaisa,small_shopkeeper,0.3556,41,14,1,24,140.63,8.0,1,0.0244,1,268.53,1.3581,1768.86,0
PK000387,SadaPay,street_vendor,0.5,56,21,3,35,153.32,11.67,4,0.0714,2,153.61,1.4054,863.55,0
PK000388,Easypaisa,daily_wage_laborer,0.4222,45,12,1,30,182.11,10.0,6,0.1333,3,-339.01,0.4351,955.18,1
PK000389,JazzCash,small_shopkeeper,0.3222,32,11,1,21,125.61,7.0,2,0.0625,1,788.95,3.4386,1786.92,0
PK000390,SadaPay,street_vendor,0.2,18,7,0,5,67.61,1.67,3,0.1667,2,-61.5,0.9104,1138.34,1
PK000391,Easypaisa,rickshaw_driver,0.2889,34,13,3,16,140.36,5.33,2,0.0588,1,-200.21,0.8046,1462.08,0
PK000392,Easypaisa,daily_wage_laborer,0.3667,39,14,2,22,130.17,7.33,1,0.0256,1,531.24,3.1945,1031.04,0
PK000393,Easypaisa,street_vendor,0.3111,37,15,0,22,140.12,7.33,6,0.1622,3,33.47,1.0603,1054.6,0
PK000394,NayaPay,street_vendor,0.2111,23,4,11,13,95.73,4.33,3,0.1304,2,275.27,1.7009,1047.75,0
PK000395,NayaPay,small_shopkeeper,0.3444,36,12,3,18,132.96,6.0,5,0.1389,2,-253.58,0.7634,1912.61,0
PK000396,NayaPay,delivery_rider,0.1889,18,5,2,6,72.7,2.0,8,0.4444,3,-969.64,0.2273,1356.26,0
PK000397,JazzCash,rickshaw_driver,0.3,29,6,1,11,133.95,3.67,4,0.1379,2,299.35,1.5774,1222.55,0
PK000398,JazzCash,small_shopkeeper,0.2222,23,11,3,14,161.76,4.67,2,0.087,1,568.62,1.9147,2052.81,0
PK000399,SadaPay,small_shopkeeper,0.2556,27,10,4,15,124.47,5.0,5,0.1852,3,-678.6,0.3627,1386.98,0
PK000400,SadaPay,rickshaw_driver,0.2444,23,8,3,13,105.43,4.33,4,0.1739,2,-618.96,0.2665,1165.13,0
PK000401,SadaPay,domestic_worker,0.2889,29,13,0,20,120.17,6.67,4,0.1379,2,-565.49,0.1405,1207.01,1
PK000402,NayaPay,daily_wage_laborer,0.3556,42,11,0,27,165.85,9.0,2,0.0476,2,2.74,1.0071,694.57,0
PK000403,SadaPay,street_vendor,0.3778,39,9,1,19,155.97,6.33,4,0.1026,2,226.9,1.551,1031.52,0
PK000404,JazzCash,domestic_worker,0.2778,26,8,2,14,152.78,4.67,9,0.3462,3,-685.48,0.2146,1430.08,0
PK000405,Easypaisa,domestic_worker,0.3667,39,19,0,17,125.44,5.67,3,0.0769,1,-42.2,0.9362,1158.85,0
PK000406,JazzCash,small_shopkeeper,0.4333,48,16,0,27,201.36,9.0,6,0.125,3,-569.52,0.5378,1807.57,1
PK000407,JazzCash,small_shopkeeper,0.3667,43,18,1,28,159.17,9.33,3,0.0698,2,123.29,1.1592,1760.77,0
PK000408,NayaPay,delivery_rider,0.2556,30,10,1,16,104.72,5.33,5,0.1667,2,-46.19,0.9388,1327.78,0
PK000409,SadaPay,delivery_rider,0.3778,42,14,1,24,168.73,8.0,3,0.0714,2,-160.38,0.7923,1259.61,0
PK000410,Easypaisa,rickshaw_driver,0.3444,33,13,0,20,191.0,6.67,4,0.1212,2,323.16,2.0736,1065.34,0
PK000411,Easypaisa,delivery_rider,0.4111,45,15,0,21,135.7,7.0,3,0.0667,2,-247.35,0.7502,1402.81,0
PK000412,Easypaisa,rickshaw_driver,0.3222,38,13,1,21,157.2,7.0,3,0.0789,1,381.5,1.7462,1170.5,0
PK000413,JazzCash,small_shopkeeper,0.3444,36,14,0,18,117.85,6.0,4,0.1111,2,-255.4,0.7038,1438.45,0
PK000414,Easypaisa,daily_wage_laborer,0.2889,30,13,2,21,145.69,7.0,3,0.1,2,-373.95,0.4068,1166.19,1
PK000415,NayaPay,daily_wage_laborer,0.2333,24,6,1,10,72.98,3.33,5,0.2083,2,-258.19,0.6565,1045.21,0
PK000416,Easypaisa,delivery_rider,0.1444,14,4,18,8,105.16,2.67,4,0.2857,2,-691.49,0.0856,1127.55,0
PK000417,JazzCash,daily_wage_laborer,0.3667,39,17,3,20,131.83,6.67,5,0.1282,3,266.57,1.6135,1025.25,0
PK000418,NayaPay,rickshaw_driver,0.2111,22,6,7,9,113.07,3.0,2,0.0909,1,-170.37,0.811,1321.35,0
